,,,Resultant Columns to be filled with web scraping,,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL139000,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL479383,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1210154,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL9967,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1807053,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL2010872,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL3613642,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL56,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL204449,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL276915,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL2440659,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL575060,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1484,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1909072,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL2103774,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL2079587,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1201216,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1909073,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL588119,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1110,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1490,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL895,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1020,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1319362,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1200545,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1754,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL60889,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL427526,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1371125,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL838,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1592,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL47244,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL3350037,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL13341,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1626,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1201146,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1255901,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1200604,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL508112,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL870,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1201203,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1262,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1016,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1366,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1481,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL227934,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1628227,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL698,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL49080,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL521589,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL39,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1219,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL45245,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL531,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1732,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1123,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL54126,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL621,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL417,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL637,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL54440,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL11,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1172,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL701,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL18797,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL509,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL420,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL87285,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL56337,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL116,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL894,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL305660,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1566,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL914,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL923,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1393,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL926,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1385840,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1729,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL976,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL270299,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1479,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL175,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL269732,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1460,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL597,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL716,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL14,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL28626,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL584,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL115,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL94,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL12131,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL723,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL93,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL547,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1491,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL564,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL659,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1544,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL686,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1113,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL189,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL128,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL15245,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL631,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL516,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL434,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL191,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1200633,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL404,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1483,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL30008,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL80,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL50588,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL643,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL296419,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1405,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL334255,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL141,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1428,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1467,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL443,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL715,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL49,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL841,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL481,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL57,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL728,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL19224,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL21,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL490,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL72,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL493,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL114,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL192,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL567,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL23,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL122,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL595,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL479,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL822,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL139,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL6437,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL415,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL629,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL445,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL19215,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL163,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1503,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL633,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1064,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL41,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL17157,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL84,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL808,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1741,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL12,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL95,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL177,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL121,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL496,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL20,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL563,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL90555,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL727,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL964,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL88,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL567597,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1751,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL527,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL182,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL998,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL221753,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL64,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL45,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1554,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1433,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL991,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL222863,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL310555,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL529,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL388590,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL254219,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL1425,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL9514,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL71,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL184,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL83,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL219916,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL160,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL178,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL193,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL42,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL917,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL103,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL6966,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL866,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL521,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL532,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL9,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL123292,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL64391,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL6,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL12089,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL129,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL61,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL118,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL91,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL58,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL54,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL559147,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL267345,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL107,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL104,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL185,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL44,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL157101,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL8,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL10,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL50,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL3545252,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL888,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL11359,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL428647,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL803,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL159,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL38,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL553025,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL34259,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL65,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL105,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL413,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL44657,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL53463,,,,,
CHEMBL256,Adenosine A3 receptor,P0DMS8,7195,CHEMBL941,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL126918,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL28097,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL1762378,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL1762389,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL1762412,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL412996,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL107164,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL219319,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3182567,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL202462,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL262420,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL320060,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL584995,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL4090148,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL379870,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL371970,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL1727825,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL373707,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL317035,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL14905,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL15034,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL374559,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL353736,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3184269,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL202352,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2347235,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL403324,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3707078,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL192734,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL475108,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL434944,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL201805,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2079569,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2371081,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3707076,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3707102,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3616884,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2347236,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2387337,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2048764,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL279065,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3590195,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2387339,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL375359,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL338436,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3753833,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL495278,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3616882,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL434179,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3590199,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2387213,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL344420,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL372184,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL140145,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL460631,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL263904,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL4063074,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2387214,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL370613,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL1649945,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL340724,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL197895,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL392206,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL376355,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3613884,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL216365,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL401248,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL405131,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL80319,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL201271,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL27161,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL384118,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL76846,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL259185,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL240084,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL358104,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL80197,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL300616,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL239045,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL372787,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL377392,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL3613886,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2372393,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL213046,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL424328,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL1939742,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL439026,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2387212,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL265241,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL384250,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL2311024,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL373984,,,,,
CHEMBL236,Delta opioid receptor,P41143,7059,CHEMBL404929,,,,,
